customer_tweet_id,conversation_id,customer_text,stratum,natural_weight,llm_suggested_intent,llm_suggested_escalate,human_intent,human_escalate,changed_by_human,label_timestamp,seconds_spent,round
864679,774588,@115940 BUFFER RING OF DEATH 💀 https://t.co/eTH6OGmH0R,likely_sensitive,0.1428571428571428,technical_support_and_errors,True,commercials_and_ads,False,True,2026-09-13T17:07:26.794292+00:00,13.8,1
465661,408575,"@hulu_support Can’t seem to get shoes to play...and if they do they freeze and I get the death spiral every 1- 2minutes. Happ bed last night too. Not happy at all, what gives?",likely_sensitive,0.1428571428571428,technical_support_and_errors,True,commercials_and_ads,True,True,2026-09-13T17:07:27.668288+00:00,0.9,1
566881,502029,"I'd like to thank @26190 and @115940 for reminding me of my mother's painful suffering and death every 10 minutes via these Keytruda ads.
Just trying to escape from reality for a few minutes with some @733 but I guess there really is no escape.",likely_sensitive,0.1428571428571428,commercials_and_ads,True,technical_support_and_errors,False,True,2026-09-13T17:07:28.615846+00:00,0.9,1
517227,455734,@115940 @hulu_support when are u adding todays general hospital be up on hulu?,likely_sensitive,0.1428571428571428,content_availability,True,technical_support_and_errors,True,True,2026-09-13T17:07:29.427231+00:00,0.8,1
488621,429091,"lol i got my feed back and it picked up where it died 4 minutes ago and won't let me ff because its on ""advertisements"" for the next 3 minutes even though I pay to not have advertisements @115940",likely_sensitive,0.1428571428571428,commercials_and_ads,True,app_interface_and_ux,False,True,2026-09-13T17:07:30.437490+00:00,1.0,1
457258,401146,@115940 I’ve reset my password like 20 times and haven’t received a link via email. Please assist,likely_account_action,0.1,account_and_billing_management,True,app_interface_and_ux,True,True,2026-09-13T17:07:31.313824+00:00,0.9,1
563204,498429,What’s going on with my live feed ? @115940 Do I need to cancel my subscription? Hit me back,likely_account_action,0.1,live_tv_streaming,True,watchlist_and_playback_tracking,False,True,2026-09-13T17:07:32.531136+00:00,1.2,1
561135,496562,@hulu_support We deserve a refund for this month. Service is too expensive for this type of service. @hulu_support @115940,likely_account_action,0.1,account_and_billing_management,True,watchlist_and_playback_tracking,True,True,2026-09-13T17:07:33.285495+00:00,0.8,1
2919738,2744397,@hulu_support When I cancel my subscription will it take place the day I cancel. Is there any monthly cutoff date that has to be met so I’m not charged for the next month. Can I just cancel live only?,likely_account_action,0.1,account_and_billing_management,True,other,False,True,2026-09-13T17:07:34.296925+00:00,1.0,1
2905261,2730053,"@115940 I’m not pleased with this service, my video keeps freezing but i hear the Audio. Im running through WiFi, i demand a refund!",likely_account_action,0.1,technical_support_and_errors,True,other,True,True,2026-09-13T17:07:35.376689+00:00,1.1,1
2972718,2796159,@hulu_support I️ was charged $46 and some change when I️ didn’t even make any purchase from Hulu! Didn’t receive any email about my subscription becoming active again. I️ need a refund,likely_account_action,0.1,account_and_billing_management,True,content_availability,False,True,2026-09-13T17:07:37.010738+00:00,1.6,1
457263,401151,So yesterday I thought I had canceled my @115940 account but was still charged today for another month which overdrafted my account $30 so now I’m about -$40 in the hole 😊 and they won’t refund me 😊😊😊😊😊,likely_account_action,0.1,account_and_billing_management,True,content_availability,True,True,2026-09-13T17:07:39.720707+00:00,2.7,1
559344,494853,@hulu_support ASAP? It is the 2nd half. Please refund my monthly charge.,likely_account_action,0.1,account_and_billing_management,True,account_and_billing_management,False,False,2026-09-13T17:07:40.588848+00:00,0.9,1
2925915,2750496,"@hulu_support I'm trying to cancel my account but ""Account"" page wont load.  Tried 2 mobile devices and laptop with same results.  Chat and phone wait times are over 1/2 hour.",likely_account_action,0.1,account_and_billing_management,True,account_and_billing_management,True,False,2026-09-13T17:07:41.441453+00:00,0.8,1
594442,496562,@hulu_support Not looking to cancel. I want a refund for something that wasn’t working.,likely_account_action,0.1,account_and_billing_management,True,live_tv_streaming,False,True,2026-09-13T17:07:42.216584+00:00,0.8,1
2914721,2739376,@hulu_support You lie,junk_or_offtopic,0.1111111111111111,other,True,live_tv_streaming,True,True,2026-09-13T17:07:42.992662+00:00,0.8,1
2872787,2698179,@hulu_support help,junk_or_offtopic,0.1111111111111111,other,True,commercials_and_ads,False,True,2026-09-13T17:07:43.828953+00:00,0.8,1
2929271,2753829,@hulu_support Amazon fire,junk_or_offtopic,0.1111111111111111,technical_support_and_errors,False,commercials_and_ads,True,True,2026-09-13T17:07:44.640010+00:00,0.8,1
2874917,2700287,Same... https://t.co/ZXJfsBGtUd,junk_or_offtopic,0.1111111111111111,other,True,technical_support_and_errors,False,True,2026-09-13T17:07:45.455062+00:00,0.8,1
460324,403888,@hulu_support No,junk_or_offtopic,0.1111111111111111,other,True,technical_support_and_errors,True,True,2026-09-13T17:07:46.251629+00:00,0.8,1
2874916,2700287,@hulu_support Xbox one,junk_or_offtopic,0.1111111111111111,other,True,app_interface_and_ux,False,True,2026-09-13T17:07:47.065142+00:00,0.8,1
519026,457402,@hulu_support It's complicated,junk_or_offtopic,0.1111111111111111,other,True,app_interface_and_ux,True,True,2026-09-13T17:07:47.890515+00:00,0.8,1
520327,458589,@hulu_support Hardwired,junk_or_offtopic,0.1111111111111111,other,True,watchlist_and_playback_tracking,False,True,2026-09-13T17:07:49.042151+00:00,1.1,1
2867812,2693303,@hulu_support Any update?,junk_or_offtopic,0.1111111111111111,other,True,watchlist_and_playback_tracking,True,True,2026-09-13T17:07:49.908502+00:00,0.9,1
465684,408598,@hulu_support What’s the Teal-8 error I’m getting while trying to watch the NFL game?,topup,0.1666666666666666,technical_support_and_errors,False,other,False,True,2026-09-13T17:07:51.033887+00:00,1.1,1
2970421,2793857,I REALLY hate the new @115940 interface on the samsung tv app... Where are the tiles!? I’m visual. 😫#hulupocalypse https://t.co/F9899wWMog,topup,0.1666666666666666,app_interface_and_ux,False,other,True,True,2026-09-13T17:07:52.157175+00:00,1.1,1
564392,499570,@hulu_support Here we go again...another day another messed up game. Can't enjoy my @252193 football because Hulu live won't work ..again.  Two days in a row.,topup,0.1666666666666666,live_tv_streaming,False,content_availability,False,True,2026-09-13T17:07:55.347579+00:00,3.2,1
570973,505916,My @115940 live stream of the #SECChampionship is useless.,topup,0.1666666666666666,live_tv_streaming,False,content_availability,True,True,2026-09-13T17:07:57.515738+00:00,2.2,1
92896,71646,@hulu_support why is Hulu not working and I can't talk to anyone and your have nothing helpful on your support site.,topup,0.1666666666666666,technical_support_and_errors,False,account_and_billing_management,False,True,2026-09-13T17:07:58.589433+00:00,1.1,1
573263,508130,@hulu_support already missed almost the whole 1st period. Why is the Anaheim v Preds game showing a basketball game?? Help!,topup,0.1666666666666666,live_tv_streaming,False,account_and_billing_management,False,True,2026-09-13T17:08:04.296351+00:00,5.7,1
